num_qubits,clause_ratio,solution_probability,solution_count,theta_angle_count
16,3.500,0.200,29,4871
16,3.500,0.200,18,4748
16,3.500,0.200,13,1934
16,3.500,0.200,13,3959
16,3.500,0.200,14,4170
16,3.500,0.200,47,8688
16,3.500,0.200,44,4334
16,3.500,0.200,130,2266
16,3.500,0.200,28,1653
16,3.500,0.200,25,3650
16,3.500,0.200,24,8195
16,3.500,0.200,47,5152
16,3.500,0.200,107,11747
16,3.500,0.200,27,2897
16,3.500,0.200,6,1443
16,3.500,0.200,40,655
16,3.500,0.200,51,8794
16,3.500,0.200,4,268
16,3.500,0.200,27,4927
16,3.500,0.200,19,2468
16,3.500,0.200,30,1370
16,3.500,0.200,11,1795
16,3.500,0.200,141,10288
16,3.500,0.200,30,6520
16,3.500,0.200,54,3382
16,3.500,0.200,8,2707
16,3.500,0.200,67,4500
16,3.500,0.200,55,2977
16,3.500,0.200,21,1995
16,3.500,0.200,56,12171
16,3.500,0.200,21,1594
16,3.500,0.200,2,475
16,3.500,0.200,8,820
16,3.500,0.200,65,4858
16,3.500,0.200,14,3182
16,3.500,0.200,2,1559
16,3.500,0.200,162,10328
16,3.500,0.200,9,880
16,3.500,0.200,28,2142
16,3.500,0.200,28,5519
16,3.500,0.200,7,755
16,3.500,0.200,21,5626
16,3.500,0.200,54,2529
16,3.500,0.200,4,6279
16,3.500,0.200,18,2481
16,3.500,0.200,20,500
16,3.500,0.200,15,762
16,3.500,0.200,109,6971
16,3.500,0.200,22,4725
16,3.500,0.200,22,1814
16,3.500,0.200,33,2546
16,3.500,0.200,14,2233
16,3.500,0.500,16,7956
16,3.500,0.500,38,5812
16,3.500,0.500,98,5447
16,3.500,0.500,20,7019
16,3.500,0.500,59,3334
16,3.500,0.500,44,10127
16,3.500,0.500,59,2247
16,3.500,0.500,58,2479
16,3.500,0.500,173,3543
16,3.500,0.500,8,2487
16,3.500,0.500,17,1178
16,3.500,0.500,61,9722
16,3.500,0.500,8,203
16,3.500,0.500,37,9442
16,3.500,0.500,89,10845
16,3.500,0.500,35,12996
16,3.500,0.500,91,14253
16,3.500,0.500,8,5958
16,3.500,0.500,12,13215
16,3.500,0.500,72,3834
16,3.500,0.500,1,1187
16,3.500,0.500,28,4291
16,3.500,0.500,8,487
16,3.500,0.500,4,477
16,3.500,0.500,135,7678
16,3.500,0.500,41,6136
16,3.500,0.500,21,4623
16,3.500,0.500,50,6127
16,3.500,0.500,33,15115
16,3.500,0.500,22,5790
16,3.500,0.500,1,603
16,3.500,0.500,24,7753
16,3.500,0.500,42,3666
16,3.500,0.500,17,1893
16,3.500,0.500,11,1056
16,3.500,0.500,64,1436
16,3.500,0.500,64,3493
16,3.500,0.500,8,351
16,3.500,0.500,12,84
16,3.500,0.500,48,5659
16,3.500,0.500,42,3419
16,3.500,0.500,1,259
16,3.500,0.500,8,211
16,3.500,0.500,20,1278
16,3.500,0.500,20,9012
16,3.500,0.500,42,5442
16,3.500,0.500,8,1472
16,3.500,0.500,91,3460
16,3.500,0.500,6,4545
16,3.500,0.500,15,707
16,3.500,0.500,22,5369
16,3.500,0.500,48,1639
16,3.500,0.500,27,2034
16,3.500,0.500,36,4474
16,3.500,0.500,20,4444
16,3.500,0.500,94,4276
16,3.500,0.500,28,3862
16,3.500,0.500,21,11530
16,3.500,0.500,60,8715
16,3.500,0.500,17,2856
16,3.500,0.500,2,1236
16,3.500,0.500,30,1148
16,3.500,0.500,41,2393
16,3.500,0.500,40,7656
16,3.500,0.500,216,3565
16,3.500,0.500,3,2154
16,3.500,0.500,24,12982
16,3.500,0.500,29,2942
16,3.500,0.500,86,2691
16,3.500,0.500,7,262
16,3.500,0.500,31,2445
16,3.500,0.500,16,8241
16,3.500,0.500,8,2464
16,3.500,0.500,9,229
16,3.500,0.500,39,2671
16,3.500,0.500,3,11751
16,3.500,0.500,9,1068
16,3.500,0.500,39,4532
16,3.500,0.500,13,2306
16,3.500,0.500,6,699
16,3.500,0.500,37,6345
16,3.500,0.500,66,6664
16,3.500,0.500,8,920
16,3.500,0.500,61,8886
16,3.500,0.500,19,1368
16,3.500,0.500,110,10801
16,3.500,0.500,5,1689
16,3.500,0.500,55,1175
16,3.500,0.500,88,12436
16,3.500,0.500,28,3184
16,3.500,0.500,14,2067
16,3.500,0.500,2,613
16,3.500,0.500,25,711
16,3.500,0.500,220,7734
16,3.500,0.500,52,21249
16,3.500,0.500,8,3328
16,3.500,0.500,112,6657
16,3.500,0.500,18,5398
16,3.500,0.500,71,6282
16,3.500,0.500,31,1606
16,3.500,0.500,2,85
16,3.500,0.500,50,3451
16,3.500,0.500,33,1544
16,3.500,0.500,118,6622
16,3.500,0.500,6,5250
16,3.500,0.500,41,2970
16,3.500,0.500,44,1988
16,3.500,0.500,15,3662
16,3.500,0.500,77,3511
16,3.500,0.500,45,3908
16,3.500,0.500,20,5068
16,3.500,0.500,86,5468
16,3.500,0.500,50,2764
16,3.500,0.500,7,11333
16,3.500,0.500,45,3974
16,3.500,0.500,9,1015
16,3.500,0.500,8,959
16,3.500,0.500,26,2479
16,3.500,0.500,24,1029
16,3.500,0.500,5,4093
16,3.500,0.500,11,244
16,3.500,0.500,74,1946
16,3.500,0.500,129,1025
16,3.500,0.500,69,15680
16,3.500,0.500,22,1312
16,3.500,0.500,16,4715
16,3.500,0.500,115,5749
16,3.500,0.500,55,5785
16,3.500,0.500,98,5832
16,3.500,0.500,48,1365
16,3.500,0.500,10,2071
16,3.500,0.500,9,4953
16,3.500,0.500,13,1489
16,3.500,0.500,11,1667
16,3.500,0.500,60,2211
16,3.500,0.500,10,1687
16,3.500,0.500,110,11930
16,3.500,0.500,7,4188
16,3.500,0.500,52,7705
16,3.500,0.500,29,12130
16,3.500,0.500,6,4241
16,3.500,0.500,16,1795
16,3.500,0.500,85,8769
16,3.500,0.500,65,5736
16,3.500,0.500,30,8375
16,3.500,0.500,11,1927
16,3.500,0.500,4,2339
16,3.500,0.500,28,21191
16,3.500,0.500,20,8429
16,3.500,0.500,52,3781
16,3.500,0.500,31,23465
16,3.500,0.500,36,739
16,3.500,0.500,15,12341
16,3.500,0.500,8,1930
16,3.500,0.500,9,596
16,3.500,0.500,7,611
16,3.500,0.500,98,4694
16,3.500,0.500,80,11138
16,3.500,0.500,38,1085
16,3.500,0.500,16,5867
16,3.500,0.500,6,198
16,3.500,0.500,88,8311
16,3.500,0.500,20,3097
16,3.500,0.500,35,3129
16,3.500,0.500,106,6305
16,3.500,0.500,26,6774
16,3.500,0.500,14,465
16,3.500,0.500,2,1063
16,3.500,0.500,14,1102
16,3.500,0.500,15,1473
16,3.500,0.500,24,1506
16,3.500,0.500,110,7201
16,3.500,0.500,32,2704
16,3.500,0.500,10,3139
16,3.500,0.500,30,5365
16,3.500,0.500,9,677
16,3.500,0.500,11,3286
16,3.500,0.500,50,4010
16,3.500,0.500,12,6019
16,3.500,0.500,3,1067
16,3.500,0.500,21,1961
16,3.500,0.500,15,5132
16,3.500,0.500,2,341
16,3.500,0.500,10,10642
16,3.500,0.500,68,6526
16,3.500,0.500,6,747
16,3.500,0.500,3,5166
16,3.500,0.500,24,4998
16,3.500,0.500,28,4490
16,3.500,0.500,7,2223
16,3.500,0.500,191,1982
16,3.500,0.500,13,1764
16,3.500,0.500,246,9027
16,3.500,0.500,78,3029
16,3.500,0.500,14,2866
16,3.500,0.500,14,1809
16,3.500,0.500,59,1730
16,3.500,0.500,31,3724
16,3.500,0.500,26,1800
16,3.500,0.500,50,7844
16,3.500,0.500,20,20441
16,3.500,0.500,32,993
16,3.500,0.500,10,5531
16,3.500,0.500,58,1966
16,3.500,0.500,70,6811
16,3.500,0.500,25,791
16,3.500,0.500,16,3927
16,3.500,0.500,20,7424
16,3.500,0.500,3,318
16,3.500,0.500,21,2320
16,3.500,0.500,87,10138
16,3.500,0.500,17,4910
16,3.500,0.500,39,9336
16,3.500,0.500,8,4017
16,3.500,0.500,45,2521
16,3.500,0.500,92,17032
16,3.500,0.500,89,8687
16,3.500,0.500,11,9535
16,3.500,0.500,229,9557
16,3.500,0.500,16,1555
16,3.500,0.500,48,2766
16,3.500,0.500,25,12337
16,3.500,0.500,128,20052
16,3.500,0.500,24,12655
16,3.500,0.500,12,1821
16,3.500,0.500,55,7743
16,3.500,0.500,7,1826
16,3.500,0.500,30,2724
16,3.500,0.500,20,255
16,3.500,0.500,2,1407
16,3.500,0.500,27,2721
16,3.500,0.500,8,2671
16,3.500,0.500,25,2445
16,3.500,0.500,12,2389
16,3.500,0.500,13,2227
16,3.500,0.500,17,18111
16,3.500,0.500,33,1231
16,3.500,0.500,42,3339
16,3.500,0.500,15,660
16,3.500,0.500,36,2280
16,3.500,0.500,34,1054
16,3.500,0.500,7,549
16,3.500,0.500,42,5982
16,3.500,0.500,23,1057
16,3.500,0.500,39,3332
16,3.500,0.500,9,1141
16,3.500,0.500,155,2268
16,3.500,0.500,21,6853
16,3.500,0.500,39,11007
16,3.500,0.500,14,1724
16,3.500,0.500,73,7042
16,3.500,0.500,21,8136
16,3.500,0.500,95,8323
16,3.500,0.500,16,1562
16,3.500,0.500,73,1716
16,3.500,0.500,19,3760
16,3.500,0.500,38,4203
16,3.500,0.500,11,13820
16,3.500,0.500,9,8730
16,3.500,0.500,97,8480
16,3.500,0.500,4,2324
16,3.500,0.500,7,1627
16,3.500,0.500,6,79
16,3.500,0.500,64,13421
16,3.500,0.500,36,3016
16,3.500,0.500,2,571
16,3.500,0.500,16,659
16,3.500,0.500,10,593
16,3.500,0.500,6,2248
16,3.500,0.500,44,1256
16,3.500,0.500,6,448
16,3.500,0.500,24,1707
16,3.500,0.500,38,11605
16,3.500,0.500,82,2829
16,3.500,0.500,47,4113
16,3.500,0.500,61,8551
16,3.500,0.500,22,3047
16,3.500,0.500,12,3252
16,3.500,0.500,11,3092
16,3.500,0.500,12,2807
16,3.500,0.500,124,6708
16,3.500,0.500,66,4219
16,3.500,0.500,14,2480
16,3.500,0.500,96,5643
16,3.500,0.500,19,1600
16,3.500,0.500,27,5412
16,3.500,0.500,54,7357
16,3.500,0.500,94,1338
16,3.500,0.500,131,14014
16,3.500,0.750,43,2326
16,3.500,0.750,63,4157
16,3.500,0.750,11,7049
16,3.500,0.750,3,813
16,3.500,0.750,41,33216
16,3.500,0.750,7,694
16,3.500,0.750,37,6135
16,3.500,0.750,47,14765
16,3.500,0.750,31,1938
16,3.500,0.750,64,13065
16,3.500,0.750,1,1311
16,3.500,0.750,10,4843
16,3.500,0.750,13,2637
16,3.500,0.750,21,7690
16,3.500,0.750,11,3305
16,3.500,0.750,31,6227
16,3.500,0.750,63,2142
16,3.500,0.750,18,2635
16,3.500,0.750,36,22702
16,3.500,0.750,23,1465
16,3.500,0.750,37,983
16,3.500,0.750,11,5399
16,3.500,0.750,26,3696
16,3.500,0.750,69,17559
16,3.500,0.750,14,2050
16,3.500,0.750,12,1913
16,3.500,0.750,51,13929
16,3.500,0.750,64,6108
16,3.500,0.750,8,1927
16,3.500,0.750,15,2245
16,3.500,0.750,40,1869
16,3.500,0.750,28,3377
16,3.500,0.750,6,237
16,3.500,0.750,13,1338
16,3.500,0.750,21,4599
16,3.500,0.750,6,2456
16,3.500,0.750,12,8347
16,3.500,0.750,52,1980
16,3.500,0.750,14,620
16,3.500,0.750,16,8064
16,3.500,0.750,16,3531
16,3.500,0.750,9,1424
16,3.500,0.750,128,10306
16,3.500,0.750,33,1338
16,3.500,0.750,6,513
16,3.500,0.750,9,1957
16,3.500,0.750,125,6226
16,3.500,0.750,87,1864
16,3.500,0.750,90,6047
16,3.500,0.750,2,385
16,3.500,0.750,7,271
16,3.500,0.750,42,3054
16,3.500,0.750,87,15789
16,3.500,0.750,4,5384
16,3.500,0.750,22,990
16,3.500,0.750,31,7857
16,3.500,0.750,33,746
16,3.500,0.750,39,2719
16,3.500,0.750,11,3054
16,3.500,0.750,48,3498
16,3.500,0.750,18,795
16,3.500,0.750,33,11228
16,3.500,0.750,41,1449
16,3.500,0.750,6,373
16,3.500,0.750,5,1235
16,3.500,0.750,52,1470
16,3.500,0.750,10,866
16,3.500,0.750,3,13123
16,3.500,0.750,8,954
16,3.500,0.750,21,7215
16,3.500,0.750,3,1760
16,3.500,0.750,1,331
16,3.500,0.750,9,2039
16,3.500,0.750,35,2624
16,3.500,0.750,8,245
16,3.500,0.750,38,5717
16,3.500,0.750,6,1422
16,3.500,0.750,44,3010
16,3.500,0.750,18,25358
16,3.500,0.750,66,3187
16,3.500,0.750,1,278
16,3.500,0.750,37,1494
16,3.500,0.750,6,1447
16,3.500,0.750,83,6633
16,3.500,0.750,46,7004
16,3.500,0.750,15,1186
16,3.500,0.750,32,1560
16,3.500,0.750,24,5487
16,3.500,0.750,27,1540
16,3.500,0.750,53,7217
16,3.500,0.750,5,2891
16,3.500,0.750,188,4530
16,3.500,0.750,82,15760
16,3.500,0.750,34,3366
16,3.500,0.750,28,6361
16,3.500,0.750,54,5191
16,3.500,0.750,27,5524
16,3.500,0.750,16,1786
16,3.500,0.750,23,5228
16,3.500,0.750,10,2282
16,3.500,0.750,11,549
16,3.500,0.750,69,3178
16,3.500,0.750,36,1201
16,3.500,0.750,161,9537
16,3.500,0.750,15,2136
16,3.500,0.750,23,3759
16,3.500,0.750,38,8218
16,3.500,0.750,61,4107
16,3.500,0.750,10,229
16,3.500,0.750,20,2124
16,3.500,0.750,21,2535
16,3.500,0.750,63,7495
16,3.500,0.750,67,4479
16,3.500,0.750,3,2624
16,3.500,0.750,18,734
16,3.500,0.750,25,23892
16,3.500,0.750,14,2437
16,3.500,0.750,32,1522
16,3.500,0.750,3,4367
16,3.500,0.750,27,2647
16,3.500,0.750,4,2541
16,3.500,0.750,140,964
16,3.500,0.750,62,11332
16,3.500,0.750,87,5743
16,3.500,0.750,21,14896
16,3.500,0.750,68,1269
16,3.500,0.750,32,2779
16,3.500,0.750,14,1818
16,3.500,0.750,81,4199
16,3.500,0.750,36,1168
16,3.500,0.750,22,1898
16,3.500,0.750,15,2776
16,3.500,0.750,38,3903
16,3.500,0.750,40,2298
16,3.500,0.750,48,7445
16,3.500,0.750,7,2546
16,3.500,0.750,15,886
16,3.500,0.750,65,9070
16,3.500,0.750,147,11561
16,3.500,0.750,52,2635
16,3.500,0.750,62,6890
16,3.500,0.750,13,2679
16,3.500,0.750,11,437
16,3.500,0.750,22,2814
16,3.500,0.750,45,6502
16,3.500,0.750,6,4808
16,3.500,0.750,2,1850
16,3.500,0.750,52,1922
16,3.500,0.750,13,1853
16,3.500,0.750,29,6164
16,3.500,0.750,53,3120
16,3.500,0.750,13,2319
16,3.500,0.750,3,768
16,3.500,0.750,3,1435
16,3.500,0.750,48,5372
16,3.500,0.750,22,3599
16,3.500,0.750,33,1836
16,3.500,0.750,50,4756
16,3.500,0.750,77,11144
16,3.500,0.750,8,1983
16,3.500,0.750,32,7030
16,3.500,0.750,49,6541
16,3.500,0.750,14,1512
16,3.500,0.750,46,5147
16,3.500,0.750,26,3858
16,3.500,0.750,24,2585
16,3.500,0.750,115,8085
16,3.500,0.750,112,8402
16,3.500,0.750,38,3831
16,3.500,0.750,15,892
16,3.500,0.750,30,743
16,3.500,0.750,4,476
16,3.500,0.750,7,1557
16,3.500,0.750,18,3366
16,3.500,0.750,43,5212
16,3.500,0.750,9,3968
16,3.500,0.750,33,5722
16,3.500,0.750,68,3641
16,3.500,0.750,63,3067
16,3.500,0.750,18,3331
16,3.500,0.750,4,93
16,3.500,0.750,62,4686
16,3.500,0.750,15,9239
16,3.500,0.750,54,846
16,3.500,0.750,6,266
16,3.500,0.750,45,3713
16,3.500,0.750,19,2551
16,3.500,0.750,26,4451
16,3.500,0.750,98,10158
16,3.500,0.750,62,10806
16,3.500,0.750,114,2071
16,3.500,0.750,16,795
16,3.500,0.750,21,14322
16,3.500,0.750,74,545
16,3.500,0.750,30,6398
16,3.500,0.750,23,12013
16,3.500,0.750,9,1874
16,3.500,0.750,27,2535
16,3.500,0.750,12,823
16,3.500,0.750,21,6108
16,3.500,0.750,15,5267
16,3.500,0.750,4,1916
16,3.500,0.750,26,1835
16,3.500,0.750,13,1461
16,3.500,0.750,74,2397
16,3.500,0.750,18,14356
16,3.500,0.750,25,3268
16,3.500,0.750,31,3118
16,3.500,0.750,22,4527
16,3.500,0.750,25,3148
16,3.500,0.750,14,4142
16,3.500,0.750,64,4622
16,3.500,0.750,1,73
16,3.500,0.750,30,2861
16,3.500,0.750,26,3894
16,3.500,0.750,269,7689
16,3.500,0.750,5,481
16,3.500,0.750,13,816
16,3.500,0.750,96,1113
16,3.500,0.750,52,5773
16,3.500,0.750,10,1830
16,3.500,0.750,28,9759
16,3.500,0.750,19,2197
16,3.500,0.750,32,3745
16,3.500,0.750,35,3308
16,3.500,0.750,19,4000
16,3.500,0.750,8,1685
16,3.500,0.750,82,1824
16,3.500,0.750,8,69
16,3.500,0.750,23,4004
16,3.500,0.750,26,2296
16,3.500,0.750,7,1027
16,3.500,0.750,1,3136
16,3.500,0.750,28,3497
16,3.500,0.750,5,324
16,3.500,0.750,3,8904
16,3.500,0.750,38,4881
16,3.500,0.750,30,2687
16,3.500,0.750,2,2579
16,3.500,0.750,103,2488
16,3.500,0.750,62,4227
16,3.500,0.750,3,7983
16,3.500,0.750,53,3473
16,3.500,0.750,117,12689
16,3.500,0.750,54,7273
16,3.500,0.750,23,8848
16,3.500,0.750,16,325
16,3.500,0.750,64,7654
16,3.500,0.750,3,2011
16,3.500,0.750,8,438
16,3.500,0.750,63,901
16,3.500,0.750,85,3512
16,3.500,0.750,24,674
16,3.500,0.750,52,6094
16,3.500,0.750,76,6462
16,3.500,0.750,80,5896
16,3.500,0.750,15,2426
16,3.500,0.750,21,921
16,3.500,0.750,19,1903
16,3.500,0.750,64,7450
16,3.500,0.750,44,10157
16,3.500,0.750,8,2646
16,3.500,0.750,25,2915
16,3.500,0.750,37,2119
16,3.500,0.750,26,8126
16,3.500,0.750,25,4534
16,3.500,0.750,61,3313
16,3.500,0.750,91,9561
16,3.500,0.750,31,2645
16,3.500,0.750,24,4490
16,3.500,0.750,40,7241
16,3.500,0.750,47,11727
16,3.500,0.750,26,2057
16,3.500,0.750,45,9148
16,3.500,0.750,37,7541
16,3.500,0.750,25,1432
16,3.500,0.750,182,3787
16,3.500,0.750,5,625
16,3.500,0.750,41,1292
16,3.500,0.750,4,3334
16,3.500,0.750,21,3685
16,3.500,0.750,49,5968
16,3.500,0.750,108,4249
16,3.500,0.750,15,3135
16,3.500,0.750,26,6887
16,3.500,0.750,57,6370
16,3.500,0.750,32,6404
16,3.500,0.750,6,2133
16,3.500,0.750,14,1506
16,3.500,0.750,41,3433
16,3.500,0.750,45,5420
16,3.500,0.900,54,6932
16,3.500,0.900,39,2105
16,3.500,0.900,8,3156
16,3.500,0.900,18,10058
16,3.500,0.900,123,4359
16,3.500,0.900,11,1589
16,3.500,0.900,32,2719
16,3.500,0.900,18,4949
16,3.500,0.900,46,5492
16,3.500,0.900,27,993
16,3.500,0.900,70,5494
16,3.500,0.900,1,825
16,3.500,0.900,17,1095
16,3.500,0.900,41,2602
16,3.500,0.900,14,3928
16,3.500,0.900,20,4468
16,3.500,0.900,8,2577
16,3.500,0.900,8,810
16,3.500,0.900,81,4453
16,3.500,0.900,3,136
16,3.500,0.900,50,8164
16,3.500,0.900,9,4881
16,3.500,0.900,30,16464
16,3.500,0.900,9,1748
16,3.500,0.900,26,4168
16,3.500,0.900,7,747
16,3.500,0.900,93,3684
16,3.500,0.900,44,8262
16,3.500,0.900,70,8593
16,3.500,0.900,4,85
16,3.500,0.900,73,4023
16,3.500,0.900,27,3626
16,3.500,0.900,47,8407
16,3.500,0.900,11,933
16,3.500,0.900,34,5836
16,3.500,0.900,38,4518
16,3.500,0.900,32,2988
16,3.500,0.900,51,1682
16,3.500,0.900,23,1770
16,3.500,0.900,27,8646
16,3.500,0.900,63,14879
16,3.500,0.900,11,1797
16,3.500,0.900,8,2114
16,3.500,0.900,54,2590
16,3.500,0.900,44,2482
16,3.500,0.900,1,411
16,3.500,0.900,12,2121
16,3.500,0.900,26,10598
16,3.500,0.900,95,6959
16,3.500,0.900,88,12485
16,3.500,0.900,4,491
16,3.500,0.900,44,3755
16,3.500,0.900,41,8290
16,3.500,0.900,31,4920
16,3.500,0.900,26,2456
16,3.500,0.900,19,1982
16,3.500,0.900,62,10011
16,3.500,0.900,27,681
16,3.500,0.900,94,17045
16,3.500,0.900,4,632
16,3.500,0.900,2,1052
16,3.500,0.900,31,3570
16,3.500,0.900,22,2075
16,3.500,0.900,12,3235
16,3.500,0.900,36,985
16,3.500,0.900,56,10555
16,3.500,0.900,61,6887
16,3.500,0.900,25,2443
16,3.500,0.900,14,8397
16,3.500,0.900,40,1755
16,3.500,0.900,45,926
16,3.500,0.900,5,1152
16,3.500,0.900,7,420
16,3.500,0.900,24,2745
16,3.500,0.900,52,878
16,3.500,0.900,142,17760
16,3.500,0.900,49,4076
16,3.500,0.900,42,1681
16,3.500,0.900,27,1230
16,3.500,0.900,29,789
16,3.500,0.900,6,369
16,3.500,0.900,86,7124
16,3.500,0.900,81,27627
16,3.500,0.900,31,2482
16,3.500,0.900,42,3498
16,3.500,0.900,21,2920
16,3.500,0.900,12,1463
16,3.500,0.900,18,2991
16,3.500,0.900,63,1658
16,3.500,0.900,18,1361
16,3.500,0.900,8,3830
16,3.500,0.900,52,3583
16,3.500,0.900,18,2301
16,3.500,0.900,10,1393
16,3.500,0.900,52,7413
16,3.500,0.900,37,5055
16,3.500,0.900,43,4810
16,3.500,0.900,31,1998
16,3.500,0.900,61,12093
16,3.500,0.900,26,1072
16,3.500,0.900,6,6847
16,3.500,0.900,45,6467
16,3.500,0.900,19,2002
16,3.500,0.900,10,947
16,3.500,0.900,8,746
16,3.500,0.900,64,3071
16,3.500,0.900,106,3199
16,3.500,0.900,52,4399
16,3.500,0.900,44,1876
16,3.500,0.900,55,2359
16,3.500,0.900,87,3292
16,3.500,0.900,5,6031
16,3.500,0.900,4,1840
16,3.500,0.900,24,3183
16,3.500,0.900,96,8834
16,3.500,0.900,10,305
16,3.500,0.900,37,9719
16,3.500,0.900,120,3010
16,3.500,0.900,70,13925
16,3.500,0.900,114,3452
16,3.500,0.900,56,11947
16,3.500,0.900,34,4053
16,3.500,0.900,5,695
16,3.500,0.900,17,1048
16,3.500,0.900,23,1893
16,3.500,0.900,31,2878
16,3.500,0.900,34,6346
16,3.500,0.900,4,4299
16,3.500,0.900,6,932
16,3.500,0.900,12,2147
16,3.500,0.900,5,1022
16,3.500,0.900,33,1407
16,3.500,0.900,3,2026
16,3.500,0.900,50,7069
16,3.500,0.900,8,1660
16,3.500,0.900,26,2856
16,3.500,0.900,9,4733
16,3.500,0.900,3,119
16,3.500,0.900,10,2954
16,3.500,0.900,45,2736
16,3.500,0.900,146,7167
16,3.500,0.900,17,5943
16,3.500,0.900,18,2297
16,3.500,0.900,10,2229
16,3.500,0.900,74,4021
16,3.500,0.900,16,11329
16,3.500,0.900,11,1868
16,3.500,0.900,45,3648
16,3.500,0.900,84,16468
16,3.500,0.900,32,870
16,3.500,0.900,28,3921
16,3.500,0.900,19,2820
16,3.500,0.900,60,17857
16,3.500,0.900,66,11618
16,3.500,0.900,14,7337
16,3.500,0.900,27,2592
16,3.500,0.900,23,4337
16,3.500,0.900,61,2936
16,3.500,0.900,34,2980
16,3.500,0.900,10,1783
16,3.500,0.900,16,2459
16,3.500,0.900,60,1770
16,3.500,0.900,25,5953
16,3.500,0.900,21,8708
16,3.500,0.900,2,687
16,3.500,0.900,36,1719
16,3.500,0.900,8,796
16,3.500,0.900,21,4249
16,3.500,0.900,36,6396
16,3.500,0.900,45,4931
16,3.500,0.900,26,1775
16,3.500,0.900,33,1230
16,3.500,0.900,7,2869
16,3.500,0.900,29,4240
16,3.500,0.900,48,4116
16,3.500,0.900,9,2068
16,3.500,0.900,8,261
16,3.500,0.900,1,257
16,3.500,0.900,163,27131
16,3.500,0.900,6,647
16,3.500,0.900,59,6474
16,3.500,0.900,25,1822
16,3.500,0.900,2,380
16,3.500,0.900,151,19507
16,3.500,0.900,3,1105
16,3.500,0.900,14,299
16,3.500,0.900,87,2959
16,3.500,0.900,10,1216
16,3.500,0.900,39,5333
16,3.500,0.900,29,2185
16,3.500,0.900,11,3100
16,3.500,0.900,11,3877
16,3.500,0.900,92,7013
16,3.500,0.900,42,4021
16,3.500,0.900,1,391
16,3.500,0.900,79,8156
16,3.500,0.900,38,1115
16,3.500,0.900,37,1803
16,3.500,0.900,12,1238
16,3.500,0.900,79,1119
16,3.500,0.900,4,560
16,3.500,0.900,25,2984
16,3.500,0.900,99,14408
16,3.500,0.900,14,418
16,3.500,0.900,7,4229
16,3.500,0.900,17,1544
16,3.500,0.900,103,2798
16,3.500,0.900,89,6718
16,3.500,0.900,17,2478
16,3.500,0.900,69,4602
16,3.500,0.900,12,12679
16,3.500,0.900,22,5313
16,3.500,0.900,35,13239
16,3.500,0.900,86,2789
16,3.500,0.900,86,5378
16,3.500,0.900,72,1536
16,3.500,0.900,64,16363
16,3.500,0.900,73,2913
16,3.500,0.900,5,6514
16,3.500,0.900,9,10227
16,3.500,0.900,13,3099
16,3.500,0.900,2,605
16,3.500,0.900,4,167
16,3.500,0.900,40,1464
16,3.500,0.900,54,2082
16,3.500,0.900,13,2634
16,3.500,0.900,34,9555
16,3.500,0.900,13,1971
16,3.500,0.900,55,7667
16,3.500,0.900,7,1122
16,3.500,0.900,64,5834
16,3.500,0.900,29,5253
16,3.500,0.900,19,6684
16,3.500,0.900,11,1730
16,3.500,0.900,2,108
16,3.500,0.900,18,9481
16,3.500,0.900,30,2451
16,3.500,0.900,34,7417
16,3.500,0.900,84,9102
16,3.500,0.900,51,2393
16,3.500,0.900,76,6607
16,3.500,0.900,61,19004
16,3.500,0.900,58,2547
16,3.500,0.900,121,13777
16,3.500,0.900,37,4577
16,3.500,0.900,13,6849
16,3.500,0.900,21,4436
16,3.500,0.900,28,4549
16,3.500,0.900,28,954
16,3.500,0.900,6,4804
16,3.500,0.900,36,1819
16,3.500,0.900,10,2397
16,3.500,0.900,21,11174
16,3.500,0.900,7,3242
16,3.500,0.900,2,167
16,3.500,0.900,7,5727
16,3.500,0.900,26,1509
16,3.500,0.900,22,787
16,3.500,0.900,19,4176
16,3.500,0.900,94,6199
16,3.500,0.900,91,4386
16,3.500,0.900,30,15504
16,3.500,0.900,49,9711
16,3.500,0.900,60,2229
16,3.500,0.900,17,2388
16,3.500,0.900,45,2740
16,3.500,0.900,42,2238
16,3.500,0.900,67,1782
16,3.500,0.900,22,2228
16,3.500,0.900,8,2345
16,3.500,0.900,4,954
16,3.500,0.900,1,1363
16,3.500,0.900,33,25231
16,3.500,0.900,20,4061
16,3.500,0.900,19,858
16,3.500,0.900,12,3096
16,3.500,0.900,9,8360
16,3.500,0.900,14,3267
16,3.500,0.900,35,8854
16,3.500,0.900,25,5374
16,3.500,0.900,7,1098
16,3.500,0.900,6,1481
16,3.500,0.900,31,2142
16,3.500,0.900,47,25271
16,3.500,0.900,22,768
16,3.500,0.900,7,5357
16,3.500,0.900,2,492
16,3.500,0.900,12,1474
16,3.500,0.900,42,1775
16,3.500,0.900,41,3076
16,3.500,0.900,18,5622
16,3.500,0.900,36,3196
16,3.500,0.900,17,8295
16,3.500,0.900,12,1004
16,3.500,0.900,5,420
16,3.500,0.950,90,8629
16,3.500,0.950,25,7625
16,3.500,0.950,55,5077
16,3.500,0.950,109,6794
16,3.500,0.950,92,5464
16,3.500,0.950,46,3788
16,3.500,0.950,38,2640
16,3.500,0.950,24,1608
16,3.500,0.950,10,644
16,3.500,0.950,44,6030
16,3.500,0.950,39,1504
16,3.500,0.950,67,1821
16,3.500,0.950,8,1736
